@relation 'airquality-weka.filters.unsupervised.attribute.Remove-R1-3,12-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Standardize'

@attribute aqi numeric
@attribute quality numeric
@attribute so2_24h numeric
@attribute no2_24h numeric
@attribute co_24h numeric
@attribute o3_8h_24h numeric
@attribute pm10_24h numeric
@attribute pm2_5_24h numeric

@data
-0.749833,0,-0.408413,-0.845671,-0.634462,-0.120065,-0.770961,-0.84176
-0.749833,0,-0.408413,-0.47751,-0.493409,-0.335301,-0.436191,-0.651927
-1.019317,0,-0.408413,-0.891691,-0.352356,-0.600206,-0.698185,-0.632943
-0.911523,0,-0.408413,-1.213832,-0.493409,-0.401527,-1.0184,-0.936677
-0.80373,0,-0.49664,-1.075772,-0.634462,-0.219405,-0.901959,-0.936677
-0.606109,1,-0.408413,-0.799651,-0.634462,0.095171,-0.71274,-0.84176
-0.192901,1,-0.408413,-0.47751,-0.211303,0.558755,-0.421636,-0.61396
-1.019317,0,-0.49664,-0.937712,0.070804,-0.616763,-0.829182,-0.72786
-0.821695,0,-0.408413,-0.983732,-0.352356,-0.252518,-0.756406,-0.765827
-1.12711,0,-0.408413,-0.845671,-0.352356,-0.848555,-0.829182,-0.78481
-0.749833,0,-0.408413,-0.845671,-0.493409,-0.103509,-0.741851,-0.78481
-0.677971,0,-0.408413,-0.47751,-0.352356,-0.186292,-0.37797,-0.575993
-0.767799,0,-0.49664,-0.569551,-0.493409,-0.186292,-0.450746,-0.67091
-0.606109,1,-0.408413,-0.661591,-0.07025,-0.451197,-0.276083,-0.44311
-0.947454,0,-0.408413,-0.799651,-0.634462,-0.48431,-0.698185,-0.822777
-0.570177,1,-0.49664,-0.29343,-0.211303,-0.931338,-0.203307,-0.50006
-0.624074,1,-0.49664,-0.707611,-0.07025,-0.666433,-0.305194,-0.481077
-1.12711,0,-0.408413,-1.121792,-0.775516,-0.815442,-0.858293,-0.95566
-1.163041,0,-0.408413,-0.937712,-0.775516,-1.130018,-0.931069,-0.89871
-1.216938,0,-0.408413,-1.029752,-0.775516,-0.981008,-1.003845,-0.89871
-1.181007,0,-0.408413,-0.983732,-0.775516,-1.047235,-0.960179,-0.879727
-0.893558,0,-0.408413,-0.569551,-0.493409,-0.384971,-0.639964,-0.708877
-0.983385,0,-0.408413,-0.569551,-0.352356,-0.699546,-0.741851,-0.594977
-1.001351,0,-0.408413,-1.167812,-0.916569,-0.58365,-0.800072,-0.95566
-0.983385,0,-0.408413,-0.569551,-0.775516,-0.63332,-0.727296,-0.860743
-0.911523,0,-0.408413,-0.43149,-0.634462,-0.500867,-0.625409,-0.78481
-0.64204,1,-0.408413,0.120751,-0.493409,-0.451197,-0.407081,-0.462094
-0.839661,0,-0.408413,-0.29343,-0.493409,-0.732659,-0.508967,-0.689893
-1.001351,0,-0.408413,-1.029752,-0.775516,-0.58365,-0.727296,-0.879727
-1.001351,0,-0.408413,-1.305873,-0.916569,-0.58365,-0.829182,-0.936677
-0.839661,0,-0.49664,-0.33945,-0.634462,-0.865112,-0.508967,-0.72786
-0.534246,1,-0.408413,0.028711,-0.493409,-0.898225,-0.145086,-0.38616
-1.037282,0,-0.408413,-0.891691,-0.775516,-0.63332,-0.814627,-0.89871
-0.713902,0,-0.49664,-0.109349,-0.634462,-0.881669,-0.407081,-0.55701
-0.983385,0,-0.49664,-0.615571,-0.634462,-0.616763,-0.625409,-0.746843
-0.947454,0,-0.49664,-0.52353,-0.775516,-0.48431,-0.669075,-0.822777
-0.606109,1,-0.408413,0.120751,-0.493409,-0.682989,-0.276083,-0.44311
0.094549,1,-0.320185,0.534933,-0.211303,-0.53398,0.087797,0.297239
1.172482,3,-0.408413,0.811053,0.070804,-0.368414,0.451678,1.208439
-0.282728,1,-0.408413,-0.29343,-0.352356,-0.48431,-0.276083,-0.025477
-0.875592,0,-0.408413,-0.33945,-0.775516,-0.58365,-0.639964,-0.860743
-0.660005,1,-0.408413,0.028711,-0.493409,-0.881669,-0.34886,-0.651927
0.094549,1,-0.231957,0.995134,-0.07025,-0.848555,0.247905,0.297239
0.61555,2,-0.408413,0.672993,0.070804,-0.500867,0.277015,0.733856
-0.624074,1,-0.408413,-0.845671,-0.634462,-0.58365,-0.305194,-0.594977
-0.174935,1,-0.408413,0.166772,-0.07025,-1.163131,-0.057755,0.069439
0.076583,1,-0.49664,0.580953,-0.07025,-1.295583,0.000466,0.278256
0.669447,2,-0.49664,0.534933,-0.07025,-1.096904,0.146018,0.790806
1.388069,3,-0.49664,0.534933,0.070804,-1.063791,0.393457,1.360305
1.891105,3,-0.49664,0.488912,0.35291,-1.080348,0.524454,1.739972
0.346066,2,-0.408413,-0.38547,0.211857,-0.848555,-0.0432,0.506056
-1.055248,0,-0.408413,-1.489953,-0.775516,-0.666433,-1.032956,-0.95566
-1.001351,0,-0.408413,-1.397913,-0.916569,-0.58365,-0.901959,-0.936677
-0.96542,0,-0.49664,-1.351893,-0.493409,-0.517423,-0.916514,-0.936677
-0.929489,0,-0.408413,-1.213832,-0.916569,-0.451197,-0.887403,-0.936677
-1.001351,0,-0.49664,-1.167812,-0.916569,-0.58365,-0.872848,-0.917693
-0.821695,0,-0.408413,-0.24741,-0.634462,-0.749216,-0.508967,-0.746843
-0.570177,1,-0.408413,-0.24741,-0.493409,-0.63332,-0.217863,-0.632943
-0.462384,1,-0.408413,-0.063329,-0.493409,-0.898225,-0.0432,-0.594977
-0.228832,1,-0.320185,-0.155369,-0.352356,-0.964452,0.335236,-0.367177
-0.282728,1,-0.408413,0.212792,-0.07025,-1.130018,0.160574,-0.025477
0.381998,2,-0.408413,0.672993,0.211857,-1.163131,0.277015,0.544022
0.723343,2,-0.408413,0.995134,0.35291,-1.345253,0.291571,0.828772
-0.911523,0,-0.408413,-0.43149,-0.493409,-0.798886,-0.567188,-0.746843
-0.516281,1,-0.49664,0.212792,-0.211303,-1.345253,-0.115976,-0.44311
0.058617,1,-0.49664,-0.845671,-0.493409,-0.716103,0.801004,-0.481077
-1.055248,0,-0.49664,-1.213832,-0.916569,-0.699546,-0.68363,-0.879727
-0.624074,1,-0.408413,0.166772,-0.493409,-1.047235,-0.421636,-0.689893
-0.408487,1,-0.408413,0.488912,-0.211303,-1.130018,0.058687,-0.424127
-0.336625,1,-0.408413,0.580953,-0.07025,-1.063791,0.160574,-0.310227
-0.624074,1,-0.49664,0.028711,-0.493409,-0.749216,-0.290639,-0.61396
-0.156969,1,-0.408413,0.857073,0.211857,-1.279027,0.189684,0.088423
0.885033,2,-0.320185,1.133194,0.493963,-1.31214,0.480789,0.961655
-0.156969,1,-0.49664,-0.29343,-0.211303,-1.030678,-0.334304,0.088423
-1.055248,0,-0.408413,-1.351893,-0.916569,-0.682989,-0.843738,-0.936677
-0.893558,0,-0.408413,-0.38547,-0.634462,-0.815442,-0.68363,-0.822777
-0.911523,0,-0.49664,-0.753631,-0.634462,-0.550537,-0.567188,-0.803793
-0.767799,0,-0.49664,-0.29343,-0.634462,-0.765772,-0.450746,-0.765827
-0.534246,1,-0.408413,0.350852,-0.211303,-1.080348,-0.276083,-0.575993
-0.156969,1,-0.320185,1.133194,0.211857,-1.378366,0.23335,0.088423
-0.80373,0,-0.49664,-0.52353,-0.634462,-0.58365,-0.479857,-0.67091
-0.695936,0,-0.49664,0.028711,-0.493409,-1.014121,-0.494412,-0.708877
-0.354591,1,-0.408413,0.719013,-0.211303,-1.428036,-0.101421,-0.21531
0.633515,2,-0.49664,0.949114,0.211857,-1.543932,-0.174197,0.752839
-0.174935,1,-0.49664,0.074731,-0.211303,-1.080348,-0.261528,0.069439
-0.839661,0,-0.408413,-0.707611,-0.493409,-0.600206,-0.508967,-0.632943
-1.073213,0,-0.49664,-1.167812,-0.916569,-0.699546,-0.858293,-0.917693
-0.552212,1,-0.49664,0.304832,-0.352356,-1.179687,-0.392525,-0.55701
-0.336625,1,-0.408413,0.765033,-0.07025,-1.279027,-0.014089,-0.10141
-0.013245,1,-0.408413,0.903094,0.493963,-1.41148,0.291571,0.202323
-0.660005,1,-0.49664,-0.937712,-0.634462,-0.58365,-0.363415,-0.632943
-1.055248,0,-0.408413,-1.121792,-0.775516,-0.682989,-0.770961,-0.860743
-0.767799,0,-0.408413,-0.24741,-0.634462,-0.682989,-0.450746,-0.689893
-0.318659,1,-0.408413,0.811053,-0.211303,-1.196244,0.116908,-0.367177
-0.210866,1,-0.408413,0.672993,-0.07025,-0.947895,0.364347,-0.310227
-0.516281,1,-0.408413,-0.063329,-0.352356,-0.997565,-0.130531,-0.50006
-0.606109,1,-0.408413,-0.063329,-0.211303,-1.096904,-0.276083,-0.367177
-0.444418,1,-0.320185,0.258812,0.070804,-1.394923,-0.0432,-0.15836
-1.055248,0,-0.408413,-1.305873,-0.775516,-0.666433,-0.829182,-0.89871
-1.055248,0,-0.49664,-1.397913,-0.775516,-0.666433,-0.901959,-0.917693
-1.073213,0,-0.49664,-0.799651,-0.775516,-0.815442,-0.698185,-0.822777
-0.552212,1,-0.408413,0.304832,-0.352356,-1.096904,-0.34886,-0.575993
-0.408487,1,-0.320185,0.626973,0.070804,-1.26247,-0.203307,-0.348194
-0.821695,0,-0.49664,-0.845671,-0.775516,-0.550537,-0.494412,-0.803793
-0.929489,0,-0.408413,-0.799651,-0.775516,-0.517423,-0.581743,-0.803793
-0.462384,1,-0.320185,0.488912,-0.211303,-1.130018,-0.421636,-0.61396
-0.64204,1,-0.320185,-0.24741,-0.352356,-0.550537,-0.319749,-0.55701
-1.001351,0,-0.49664,-0.615571,-0.775516,-0.831999,-0.68363,-0.765827
-0.677971,0,-0.408413,0.028711,-0.493409,-0.947895,-0.37797,-0.575993
-0.552212,1,-0.231957,0.304832,0.070804,-1.130018,-0.290639,-0.38616
-0.067142,1,-0.408413,0.534933,0.211857,-1.229357,-0.0432,0.164356
-0.156969,1,-0.408413,0.442892,0.211857,-0.947895,-0.174197,0.088423
0.45386,2,-0.408413,1.087174,0.635017,-1.345253,0.204239,0.600972
-0.264763,1,-0.408413,0.212792,0.070804,-0.63332,-0.232418,-0.006494
-0.408487,1,-0.408413,0.212792,0.070804,-1.196244,-0.130531,-0.120394
-0.983385,0,-0.49664,-0.891691,-0.634462,-0.550537,-0.71274,-0.651927
-0.983385,0,-0.49664,-0.569551,-0.634462,-0.898225,-0.741851,-0.78481
-0.929489,0,-0.49664,-0.569551,-0.634462,-0.666433,-0.581743,-0.72786
-1.073213,0,-0.49664,-0.753631,-0.775516,-0.765772,-0.770961,-0.803793
0.076583,1,-0.408413,0.580953,0.070804,-1.212801,0.102353,0.278256
-0.498315,1,-0.408413,-0.43149,-0.352356,-0.58365,-0.276083,-0.196327
-1.001351,0,-0.49664,-0.615571,-0.634462,-0.831999,-0.756406,-0.803793
-0.821695,0,-0.49664,-0.24741,-0.493409,-0.732659,-0.581743,-0.689893
-0.318659,1,-0.231957,0.811053,0.070804,-1.279027,-0.057755,-0.082427
-0.156969,1,-0.143729,0.120751,0.35291,-1.146574,0.015021,0.088423
-0.588143,1,-0.49664,-0.661591,-0.493409,-0.931338,-0.479857,-0.27226
-0.139004,1,-0.408413,-0.155369,-0.07025,-1.096904,-0.305194,0.107406
0.759274,2,-0.49664,0.488912,0.917123,-1.212801,-0.07231,0.866739
1.298241,3,-0.49664,0.304832,0.917123,-1.179687,-0.014089,1.303355
1.980933,3,-0.49664,0.166772,1.058176,-1.130018,0.160574,1.796921
0.076583,1,-0.408413,-0.707611,-0.07025,-0.58365,-0.479857,0.278256
-1.055248,0,-0.408413,-1.029752,-0.634462,-0.666433,-0.901959,-0.803793
-1.019317,0,-0.408413,-1.029752,-0.634462,-0.616763,-0.843738,-0.746843
-1.037282,0,-0.408413,-0.983732,-0.634462,-0.63332,-0.785517,-0.72786
-1.019317,0,-0.49664,-0.753631,-0.493409,-0.600206,-0.698185,-0.651927
0.579619,2,-0.408413,-0.29343,0.211857,-0.699546,0.509899,0.714872
-0.947454,0,-0.49664,-1.489953,-0.916569,-0.48431,-0.901959,-0.860743
-0.929489,0,-0.49664,-1.351893,-0.775516,-0.43464,-0.931069,-0.879727
-0.911523,0,-0.49664,-1.121792,-0.634462,-0.401527,-0.829182,-0.78481
-0.875592,0,-0.49664,-1.351893,-0.775516,-0.351858,-0.916514,-0.879727
-0.875592,0,-0.49664,-1.535973,-0.916569,-0.351858,-0.960179,-0.917693
-0.893558,0,-0.49664,-1.443933,-0.916569,-0.368414,-0.916514,-0.879727
-0.893558,0,-0.49664,-1.259853,-0.775516,-0.368414,-0.872848,-0.860743
-0.929489,0,-0.49664,-0.983732,-0.634462,-0.451197,-0.800072,-0.803793
-0.929489,0,-0.49664,-0.753631,-0.634462,-0.451197,-0.727296,-0.72786
-0.588143,1,-0.320185,-0.063329,-0.211303,-0.616763,-0.290639,-0.27226
-0.192901,1,-0.408413,-0.109349,-0.211303,-0.269075,0.058687,0.050456
-0.336625,1,-0.408413,-0.43149,-0.211303,-0.351858,-0.028644,-0.063444
-0.552212,1,-0.320185,-0.799651,-0.211303,-0.682989,-0.188752,-0.348194
-0.354591,1,-0.49664,-0.799651,-0.07025,-0.815442,-0.115976,-0.082427
-0.875592,0,-0.49664,-1.305873,-0.775516,-0.351858,-0.858293,-0.765827
-0.947454,0,-0.49664,-1.121792,-0.775516,-0.48431,-0.814627,-0.746843
-0.911523,0,-0.49664,-1.121792,-0.775516,-0.418084,-0.800072,-0.746843
-0.893558,0,-0.408413,-0.661591,-0.493409,-0.517423,-0.567188,-0.519043
-0.695936,0,-0.49664,-0.799651,-0.634462,-0.401527,-0.465302,-0.367177
-0.911523,0,-0.49664,-1.489953,-0.916569,-0.401527,-0.887403,-0.860743
-0.929489,0,-0.49664,-1.213832,-0.775516,-0.43464,-0.800072,-0.84176
-0.929489,0,-0.49664,-1.351893,-0.775516,-0.43464,-0.829182,-0.860743
-0.893558,0,-0.49664,-1.213832,-0.775516,-0.384971,-0.829182,-0.803793
-0.96542,0,-0.49664,-0.569551,-0.634462,-0.500867,-0.71274,-0.72786
-0.749833,0,-0.408413,-0.20139,-0.493409,-0.567093,-0.436191,-0.538027
-0.067142,1,-0.231957,0.488912,-0.07025,-0.500867,0.393457,0.164356
-0.839661,0,-0.49664,-1.075772,-0.775516,-0.269075,-0.814627,-0.860743
-0.624074,1,-0.408413,-0.017309,-0.493409,-0.550537,-0.305194,-0.61396
-0.210866,1,-0.055502,0.166772,-0.07025,-0.384971,0.378902,-0.025477
-0.893558,0,-0.49664,-1.213832,-0.775516,-0.368414,-0.829182,-0.879727
-0.80373,0,-0.408413,-0.615571,-0.634462,-0.285631,-0.479857,-0.708877
-0.48035,1,-0.320185,-0.47751,-0.352356,-0.418084,-0.057755,-0.519043
-0.282728,1,-0.408413,-0.753631,-0.634462,-0.252518,0.26246,-0.538027
-0.857626,0,-0.49664,-1.213832,-0.916569,-0.302188,-0.65452,-0.879727
-0.64204,1,-0.231957,-0.155369,-0.634462,-0.384971,-0.334304,-0.594977
-0.624074,1,-0.320185,-0.20139,-0.493409,-0.285631,-0.290639,-0.519043
-0.192901,1,-0.231957,0.534933,-0.07025,-0.285631,0.393457,0.050456
0.831137,2,-0.055502,0.580953,0.211857,0.426303,1.354103,0.923689
2.106692,4,-0.231957,0.442892,0.493963,0.773991,2.489411,1.929805
0.579619,2,-0.320185,-0.155369,0.211857,-0.302188,1.193995,0.714872
-0.462384,1,-0.49664,-0.47751,-0.352356,-0.120065,-0.086865,-0.177344
-0.139004,1,-0.49664,-0.47751,-0.07025,-0.285631,0.044132,0.107406
-0.64204,1,-0.49664,-0.937712,-0.493409,-0.070395,-0.319749,-0.405144
-0.336625,1,-0.49664,-0.569551,-0.211303,-0.302188,0.160574,-0.139377
-0.156969,1,-0.408413,-0.52353,-0.211303,-0.418084,0.466234,-0.15836
-0.839661,0,-0.408413,-0.937712,-0.493409,-0.682989,-0.508967,-0.67091
-0.462384,1,-0.408413,-0.615571,-0.352356,-1.014121,-0.305194,-0.177344
-0.785764,0,-0.408413,-0.937712,-0.634462,-0.186292,-0.698185,-0.55701
-0.624074,1,-0.49664,-0.43149,-0.634462,-0.252518,-0.334304,-0.310227
-0.821695,0,-0.49664,-1.075772,-0.916569,-0.252518,-0.901959,-0.860743
-0.929489,0,-0.49664,-0.707611,-0.775516,-0.43464,-0.68363,-0.72786
-0.228832,1,-0.49664,-0.20139,-0.493409,-0.616763,-0.014089,0.031473
0.705378,2,-0.49664,0.212792,-0.07025,-1.063791,0.801004,0.809789
0.13048,1,-0.49664,-0.47751,-0.493409,-0.500867,0.932001,0.012489
-0.390522,1,-0.49664,-0.891691,-0.916569,-0.202848,0.073242,-0.746843
-0.749833,0,-0.49664,-1.121792,-0.916569,-0.120065,-0.68363,-0.879727
-0.318659,1,-0.408413,-0.707611,-0.775516,0.095171,0.204239,-0.44311
-0.192901,1,-0.49664,-0.52353,-0.493409,-0.517423,0.393457,0.012489
-0.857626,0,-0.408413,-0.891691,-0.493409,-0.699546,-0.538078,-0.481077
-0.785764,0,-0.408413,-1.029752,-0.775516,-0.169735,-0.829182,-0.765827
-0.80373,0,-0.49664,-0.707611,-0.775516,-0.202848,-0.639964,-0.746843
-0.785764,0,-0.49664,-0.845671,-0.775516,-0.169735,-0.669075,-0.765827
-0.444418,1,-0.49664,-0.615571,-0.775516,0.277293,-0.217863,-0.594977
0.094549,1,-0.320185,-0.52353,-0.493409,0.840217,0.670007,0.297239
-0.139004,1,-0.49664,-0.799651,-0.634462,-0.053839,0.495344,-0.177344
-0.534246,1,-0.49664,-1.075772,-0.775516,-0.302188,-0.159642,-0.803793
-0.390522,1,-0.49664,-0.20139,-0.634462,-0.202848,0.073242,-0.481077
0.561653,2,-0.143729,-0.155369,0.211857,1.270689,1.295882,0.695889
0.561653,2,-0.320185,-0.47751,0.070804,0.939557,1.237661,0.695889
0.723343,2,-0.320185,-0.38547,0.35291,1.519038,1.412324,0.809789
0.45386,2,-0.408413,-0.52353,-0.211303,-0.004169,1.441434,0.145373
-0.336625,1,-0.408413,-1.213832,-0.775516,0.078614,0.160574,-0.746843
-0.372556,1,-0.49664,-0.983732,-0.634462,0.360076,-0.203307,-0.481077
-0.749833,0,-0.408413,-1.075772,-0.916569,-0.103509,-0.68363,-0.803793
-0.731868,0,-0.408413,-1.259853,-0.916569,-0.070395,-0.770961,-0.84176
-0.695936,0,-0.408413,-0.845671,-0.916569,-0.004169,-0.567188,-0.765827
-0.318659,1,-0.408413,-0.017309,-0.634462,-0.269075,0.189684,-0.234294
0.13048,1,-0.320185,-0.33945,-0.352356,0.906444,0.408013,0.088423
-0.318659,1,-0.408413,-0.38547,-0.634462,0.426303,0.146018,-0.10141
0.256239,2,-0.408413,-0.661591,-0.634462,1.055453,0.204239,-0.27226
-0.067142,1,-0.408413,-1.075772,-0.775516,-0.020726,0.611786,-0.405144
-0.606109,1,-0.49664,-1.305873,-0.916569,0.095171,-0.538078,-0.803793
-0.139004,1,-0.320185,-0.569551,-0.493409,0.624982,0.364347,-0.310227
0.417929,2,-0.231957,-0.47751,-0.07025,1.221019,0.888335,-0.025477
0.346066,2,-0.320185,-0.569551,0.35291,1.138236,1.15033,0.221306
-0.300694,1,-0.408413,-1.351893,-0.775516,-0.020726,0.23335,-0.594977
-0.893558,0,-0.49664,-1.305873,-0.916569,-0.384971,-0.698185,-0.84176
-0.821695,0,-0.408413,-1.259853,-0.775516,-0.252518,-0.770961,-0.72786
-0.516281,1,-0.49664,-0.937712,-0.634462,-0.037282,-0.217863,-0.21531
-0.767799,0,-0.408413,-1.351893,-0.916569,-0.153178,-0.916514,-0.936677
-0.677971,0,-0.49664,-0.937712,-0.916569,0.012388,-0.65452,-0.803793
-0.246797,1,-0.320185,-0.661591,-0.634462,0.492529,-0.392525,-0.575993
0.346066,2,-0.408413,-0.661591,-0.634462,1.138236,-0.086865,-0.462094
0.759274,2,-0.408413,-0.707611,-0.634462,1.552151,0.160574,-0.405144
0.687412,2,-0.320185,-0.983732,-0.493409,1.485925,0.23335,-0.367177
-0.606109,1,-0.408413,-1.213832,-0.775516,-0.252518,-0.276083,-0.67091
-0.821695,0,-0.408413,-1.075772,-0.775516,-0.235961,-0.625409,-0.708877
-0.929489,0,-0.408413,-1.213832,-0.775516,-0.43464,-0.741851,-0.746843
-0.552212,1,-0.408413,-1.029752,-0.775516,0.161397,-0.639964,-0.67091
-0.318659,1,-0.408413,-0.891691,-0.493409,-0.517423,0.044132,-0.044461
-0.713902,0,-0.408413,-1.029752,-0.634462,-0.037282,-0.508967,-0.575993
-0.695936,0,-0.408413,-1.259853,-0.916569,-0.004169,-0.770961,-0.765827
-0.749833,0,-0.408413,-1.305873,-0.916569,-0.103509,-0.814627,-0.917693
-0.731868,0,-0.408413,-1.121792,-0.916569,-0.070395,-0.785517,-0.89871
-0.677971,0,-0.408413,-1.075772,-0.916569,0.012388,-0.770961,-0.84176
-0.498315,1,-0.408413,-1.121792,-0.916569,0.211067,-0.68363,-0.78481
0.238273,2,-0.320185,-0.615571,-0.634462,1.038897,-0.130531,-0.44311
-0.318659,1,-0.49664,-1.075772,-0.775516,0.426303,-0.523522,-0.632943
0.867068,2,-0.320185,-0.753631,-0.352356,1.668047,0.000466,-0.32921
1.172482,3,-0.408413,-0.891691,-0.352356,1.982623,0.087797,-0.27226
1.082655,2,-0.408413,-0.891691,-0.493409,1.883283,-0.057755,-0.405144
1.352138,3,-0.408413,-0.891691,-0.493409,2.148188,0.029576,-0.44311
0.705378,2,-0.408413,-0.983732,-0.493409,1.502481,-0.101421,-0.44311
0.705378,2,-0.408413,-1.075772,-0.493409,1.502481,-0.217863,-0.50006
-0.695936,0,-0.408413,-1.443933,-0.916569,-0.020726,-0.814627,-0.936677
-0.713902,0,-0.408413,-1.121792,-0.916569,-0.037282,-0.727296,-0.879727
-0.067142,1,-0.408413,-0.937712,-0.775516,0.691208,-0.538078,-0.78481
1.621622,3,-0.320185,-0.983732,-0.493409,2.396537,0.044132,-0.519043
-0.48035,1,-0.408413,-1.305873,-0.775516,0.24418,-0.465302,-0.72786
-0.48035,1,-0.49664,-1.075772,-0.916569,0.24418,-0.698185,-0.822777
0.471825,2,-0.408413,-0.753631,-0.634462,1.270689,-0.37797,-0.67091
0.058617,1,-0.408413,-0.891691,-0.775516,0.840217,-0.581743,-0.746843
1.531794,3,-0.408413,-0.753631,-0.634462,2.313754,-0.305194,-0.61396
2.016864,3,-0.143729,-0.799651,-0.211303,2.760783,0.044132,-0.367177
0.238273,2,-0.408413,-1.305873,-0.634462,1.038897,-0.421636,-0.55701
-0.677971,0,-0.408413,-1.305873,-0.775516,0.028944,-0.669075,-0.803793
-0.713902,0,-0.408413,-1.443933,-0.916569,-0.053839,-0.974735,-0.95566
-0.192901,1,-0.49664,-1.167812,-0.634462,0.558755,-0.698185,-0.822777
-0.354591,1,-0.408413,-1.121792,-0.211303,0.376633,-0.392525,-0.575993
-0.498315,1,-0.408413,-0.983732,-0.07025,0.211067,-0.407081,-0.538027
0.381998,2,-0.49664,-1.121792,-0.211303,1.171349,-0.145086,-0.462094
-0.264763,1,-0.408413,-1.121792,-0.352356,0.475972,-0.334304,-0.575993
0.040652,1,-0.408413,-1.259853,-0.493409,0.807104,-0.625409,-0.689893
-0.588143,1,-0.408413,-1.213832,-0.634462,0.111727,-0.68363,-0.708877
-0.498315,1,-0.408413,-1.167812,-0.493409,0.211067,-0.698185,-0.746843
0.040652,1,-0.408413,-1.167812,-0.352356,0.823661,-0.508967,-0.594977
0.77724,2,-0.408413,-0.983732,-0.352356,1.585264,-0.305194,-0.519043
1.028758,2,-0.408413,-0.937712,0.070804,1.833613,-0.028644,-0.32921
1.280276,3,-0.49664,-1.213832,0.070804,2.081962,-0.057755,-0.348194
1.136551,3,-0.408413,-1.259853,-0.07025,1.949509,-0.203307,-0.424127
1.495863,3,-0.49664,-1.075772,0.070804,2.280641,0.015021,-0.32921
1.513828,3,-0.408413,-0.891691,0.35291,2.297198,0.451678,0.069439
-0.264763,1,-0.408413,-0.983732,0.070804,0.028944,0.044132,-0.006494
-0.121038,1,-0.408413,-1.121792,-0.634462,0.641538,-0.858293,-0.78481
-0.264763,1,-0.49664,-0.983732,-0.916569,0.475972,-0.887403,-0.917693
2.106692,4,-0.408413,-0.707611,-0.634462,3.125028,-0.290639,-0.632943
0.310135,2,-0.408413,-1.167812,-0.352356,1.105123,-0.305194,-0.55701
-0.318659,1,-0.49664,-1.305873,-0.352356,0.409746,-0.523522,-0.519043
-0.749833,0,-0.408413,-1.351893,-0.634462,-0.120065,-0.829182,-0.78481
-0.785764,0,-0.408413,-1.351893,-0.634462,-0.186292,-0.887403,-0.84176
-0.210866,1,-0.408413,-1.213832,-0.634462,0.542199,-0.727296,-0.746843
-0.336625,1,-0.408413,-1.305873,-0.352356,0.393189,-0.698185,-0.632943
0.328101,2,-0.408413,-1.121792,-0.211303,1.12168,-0.34886,-0.310227
-0.426453,1,-0.408413,-1.305873,-0.352356,0.29385,-0.639964,-0.575993
-0.570177,1,-0.408413,-1.213832,-0.352356,0.14484,-0.727296,-0.651927
-0.156969,1,-0.408413,-1.259853,-0.352356,0.591868,-0.407081,-0.348194
-0.570177,1,-0.408413,-1.305873,-0.634462,0.14484,-0.887403,-0.84176
0.148445,1,-0.408413,-0.937712,-0.634462,0.939557,-0.741851,-0.822777
-0.085107,1,-0.408413,-0.891691,-0.493409,0.674651,-0.508967,-0.689893
-0.767799,0,-0.49664,-0.891691,-0.775516,-0.136622,-0.727296,-0.822777
-0.462384,1,-0.408413,-1.259853,-0.634462,0.260737,-0.829182,-0.84176
-0.336625,1,-0.408413,-0.937712,-0.493409,0.393189,-0.552633,-0.594977
-0.660005,1,-0.408413,-1.259853,-0.493409,0.045501,-0.800072,-0.746843
-0.013245,1,-0.408413,-1.075772,-0.493409,0.757434,-0.756406,-0.803793
-0.085107,1,-0.408413,-0.983732,-0.775516,0.674651,-0.800072,-0.860743
-0.085107,1,-0.408413,-0.799651,-0.775516,0.674651,-0.698185,-0.822777
1.316207,3,-0.408413,-0.891691,-0.352356,2.115075,-0.261528,-0.519043
-0.498315,1,-0.49664,-1.029752,-0.634462,0.227623,-0.523522,-0.632943
-0.300694,1,-0.49664,-0.983732,-0.775516,0.442859,-0.727296,-0.860743
0.579619,2,-0.49664,-0.845671,-0.634462,1.370028,-0.479857,-0.746843
0.364032,2,-0.408413,-0.983732,-0.493409,1.154793,-0.319749,-0.538027
0.723343,2,-0.49664,-1.029752,-0.634462,1.519038,-0.479857,-0.632943
0.399963,2,-0.49664,-0.891691,-0.493409,1.204463,-0.276083,-0.50006
-0.049176,1,-0.49664,-1.259853,-0.775516,0.707765,-0.814627,-0.822777
0.867068,2,-0.49664,-1.029752,-0.493409,1.668047,-0.436191,-0.55701
0.399963,2,-0.49664,-1.121792,-0.634462,1.204463,-0.465302,-0.594977
0.220307,1,-0.49664,-1.167812,-0.493409,1.02234,-0.37797,-0.424127
-0.677971,0,-0.408413,-1.305873,-0.493409,0.012388,-0.741851,-0.689893
-0.660005,1,-0.408413,-1.305873,-0.634462,0.045501,-0.960179,-0.89871
0.076583,1,-0.408413,-1.075772,-0.634462,0.856774,-0.698185,-0.72786
0.166411,1,-0.408413,-1.167812,-0.211303,0.956114,-0.319749,-0.348194
0.13048,1,-0.408413,-1.121792,-0.493409,0.923,-0.465302,-0.481077
0.579619,2,-0.408413,-1.075772,-0.352356,1.370028,-0.246973,-0.291244
0.184376,1,-0.408413,-1.029752,-0.352356,0.97267,-0.188752,-0.21531
0.184376,1,-0.408413,-1.167812,-0.493409,0.97267,-0.246973,-0.253277
0.256239,2,-0.408413,-1.213832,-0.352356,1.055453,-0.305194,-0.348194
